Index	Text	POS	MWE start and end index	USAS Tags
103	side	side	NOUN	['Df']

36	muffin	muffin	PROPN	['Z1mf', 'Z3c']
37	cup	cup	PROPN	['Z1mf', 'Z3c']
72	each	each	DET	['N6+']
73	muffin	muffin	NOUN	['N6+']
82	each	each	DET	['N6+']
83	cup	cup	NOUN	['N6+']
91	Cheddar	Cheddar	PROPN	['T1.3']
92	cheese	cheese	NOUN	['T1.3']

1	Place	Place	PROPN	['T1.3']
2	strawberries	strawberry	NOUN	['T1.3']
38	glass	glass	NOUN	['T1.3']
39	and	and	CCONJ	['T1.3']
40	top	top	NOUN	['T1.3']

16	salt	salt	NOUN	['T1.3']
17	and	and	CCONJ	['T1.3']
18	pepper	pepper	NOUN	['T1.3']
23	potatoes	potato	NOUN	['T1.3']
24	and	and	CCONJ	['T1.3']
25	mushrooms	mushroom	NOUN	['T1.3']
41	baking	bake	VERB	['F1/O2']
42	pans	pan	NOUN	['F1/O2']
51	potatoes	potato	NOUN	['T1.3']
52	and	and	CCONJ	['T1.3']
53	mushrooms	mushroom	NOUN	['T1.3']

1	Blend	Blend	PROPN	['Z1mf', 'T1.3']
2	flax	flax	ADJ	['Z1mf', 'T1.3']
12	pepitas	pepita	NOUN	['T1.3']
13	and	and	CCONJ	['T1.3']
14	blend	blend	NOUN	['T1.3']
21	Place	Place	PROPN	['T1.3']
22	mango	mango	NOUN	['T1.3']

41	glass	glass	NOUN	['F1']
42	pie	pie	NOUN	['F1']
57	Cheddar	Cheddar	PROPN	['T1.3']
58	cheese	cheese	NOUN	['T1.3']
60	Monterey	Monterey	PROPN	['T1.3']
61	jack	jack	NOUN	['T1.3']
62	cheese	cheese	NOUN	['T1.3']
63	and	and	CCONJ	['T1.3']
64	flour	flour	NOUN	['T1.3']

13	tapioca	tapioca	PROPN	['T1.3']
14	flour	flour	NOUN	['T1.3']
22	baking	bake	VERB	['F1']
23	soda	soda	NOUN	['F1']
25	baking	bake	VERB	['F1']
26	powder	powder	NOUN	['F1']
62	griddle	griddle	NOUN	['T1.3']
63	and	and	CCONJ	['T1.3']
64	cook	cook	NOUN	['T1.3']
82	on	on	ADP	['Df']
83	the	the	DET	['Df']
84	other	other	ADJ	['Df']
85	side	side	NOUN	['Df']

34	heat	heat	NOUN	['T1.3']
35	and	and	CCONJ	['T1.3']
36	cook	cook	NOUN	['T1.3']
42	tomatoes	tomato	NOUN	['T1.3']
43	and	and	CCONJ	['T1.3']
44	peppers	pepper	NOUN	['T1.3']
116	tortillas	tortilla	NOUN	['T1.3']
117	and	and	CCONJ	['T1.3']
118	eggs	egg	NOUN	['T1.3']

52	baking	baking	NOUN	['F1/O2']
53	pan	pan	NOUN	['F1/O2']
75	cream	cream	NOUN	['F1']
76	cheese	cheese	NOUN	['F1']
79	Cheddar	Cheddar	PROPN	['T1.3']
80	cheese	cheese	NOUN	['T1.3']
93	sugar	sugar	NOUN	['T1.3']
94	and	and	CCONJ	['T1.3']
95	flour	flour	NOUN	['T1.3']
108	egg	egg	NOUN	['F1']
109	whites	white	NOUN	['F1']
122	hold	hold	VERB	['A5.4+']
123	their	their	PRON	['A5.4+']
138	egg	egg	NOUN	['F1']
139	whites	white	NOUN	['F1']
150	rest	rest	NOUN	['Df/A5.1+++mfnc']
151	of	of	ADP	['Df/A5.1+++mfnc']
152	the	the	DET	['Df/A5.1+++mfnc']
153	egg	egg	NOUN	['Df/A5.1+++mfnc']
161	up	up	ADP	['Z5', 'X6+']
162	to	to	ADP	['Z5', 'X6+']

15	by	by	ADP	['S1.1.1']
16	hand	hand	NOUN	['S1.1.1']


18	dish	dish	NOUN	['F1']
19	pie	pie	NOUN	['F1']
24	edges	edge	NOUN	['Df/A5.1+++mfnc']
25	of	of	ADP	['Df/A5.1+++mfnc']
26	the	the	DET	['Df/A5.1+++mfnc']
27	crust	crust	NOUN	['Df/A5.1+++mfnc']
32	Bake	bake	NOUN	['F1']
33	pie	pie	NOUN	['F1']
60	Cook	Cook	PROPN	['T1.3']
61	bacon	bacon	NOUN	['T1.3']
82	paper	paper	NOUN	['B4/B5']
83	towels	towel	NOUN	['B4/B5']
120	black	black	ADJ	['F1']
121	pepper	pepper	NOUN	['F1']
162	bottom	bottom	NOUN	['Df/A5.1+++mfnc']
163	of	of	ADP	['Df/A5.1+++mfnc']
164	the	the	DET	['Df/A5.1+++mfnc']
165	pie	pie	NOUN	['Df/A5.1+++mfnc']
187	mozzarella	mozzarella	PROPN	['T1.3']
188	cheese	cheese	NOUN	['T1.3']
191	Parmesan	Parmesan	PROPN	['F1']
192	cheese	cheese	NOUN	['F1']
203	baking	baking	NOUN	['F1/O2']
204	sheet	sheet	NOUN	['F1/O2']

23	potatoes	potato	NOUN	['T1.3']
24	and	and	CCONJ	['T1.3']
25	cook	cook	NOUN	['T1.3']
73	milk	milk	NOUN	['T1.3']
74	and	and	CCONJ	['T1.3']
75	salt	salt	NOUN	['T1.3']
80	inch	inch	NOUN	['F1']
81	pie	pie	NOUN	['F1']
95	olive	olive	NOUN	['F1']
96	oil	oil	NOUN	['F1']
112	broccoli	broccoli	NOUN	['T1.3']
113	and	and	CCONJ	['T1.3']
114	cheese	cheese	NOUN	['T1.3']
129	pepper	pepper	NOUN	['T1.3']
130	and	and	CCONJ	['T1.3']
131	nutmeg	nutmeg	NOUN	['T1.3']
135	broccoli	broccoli	NOUN	['T1.3']
136	and	and	CCONJ	['T1.3']
137	cheese	cheese	NOUN	['T1.3']

2	aloe	aloe	NOUN	['L3', 'B4']
3	vera	vera	NOUN	['L3', 'B4']
4	juice	juice	NOUN	['T1.3']
5	and	and	CCONJ	['T1.3']
6	oats	oat	NOUN	['T1.3']

18	cup	cup	PROPN	['T1.3']
19	butter	butter	NOUN	['T1.3']
48	brown	brown	ADJ	['F1']
49	sugar	sugar	NOUN	['F1']

13	eggs	egg	NOUN	['T1.3']
14	and	and	CCONJ	['T1.3']
15	cream	cream	NOUN	['T1.3']
24	Cheddar	Cheddar	PROPN	['T1.3']
25	cheese	cheese	NOUN	['T1.3']
27	curry	curry	NOUN	['F1']
28	powder	powder	NOUN	['F1']

4	cottage	cottage	NOUN	['F1']
5	cheese	cheese	NOUN	['F1']
11	white	white	ADJ	['T1.3']
12	sugar	sugar	PROPN	['T1.3']
35	brown	brown	ADJ	['F1']
36	sugar	sugar	NOUN	['F1']
57	white	white	ADJ	['T1.3']
58	sugar	sugar	PROPN	['T1.3']
61	baking	baking	NOUN	['F1']
62	powder	powder	NOUN	['F1']
149	on	on	ADP	['Df']
150	the	the	DET	['Df']
151	other	other	ADJ	['Df']
152	side	side	NOUN	['Df']
167	on	on	ADP	['S7.1+', 'M6', 'N5++']
168	top	top	NOUN	['S7.1+', 'M6', 'N5++']
170	each	each	DET	['N6+']
171	blintz	blintz	NOUN	['N6+']

7	baking	baking	NOUN	['F1/O2']
8	dish	dish	NOUN	['F1/O2']
18	baking	baking	NOUN	['F1/O2']
19	dish	dish	NOUN	['F1/O2']
81	mushroom	mushroom	NOUN	['F1']
82	soup	soup	NOUN	['F1']
100	baking	baking	NOUN	['F1/O2']
101	dish	dish	NOUN	['F1/O2']
104	eggs	egg	NOUN	['T1.3']
105	and	and	CCONJ	['T1.3']
106	milk	milk	NOUN	['T1.3']
121	Cheddar	Cheddar	PROPN	['T1.3']
122	cheese	cheese	NOUN	['T1.3']

13	potatoes	potato	NOUN	['T1.3']
14	and	and	CCONJ	['T1.3']
15	cook	cook	NOUN	['T1.3']
30	potatoes	potato	NOUN	['T1.3']
31	and	and	CCONJ	['T1.3']
32	bread	bread	NOUN	['T1.3']
57	patties	patty	NOUN	['T1.3']
58	and	and	CCONJ	['T1.3']
59	coat	coat	NOUN	['T1.3']
61	bread	bread	NOUN	['F1']
62	crumbs	crumb	NOUN	['F1']
92	both	both	DET	['N5.1+']
93	sides	side	NOUN	['N5.1+']
97	heat	heat	NOUN	['T1.3']
98	and	and	CCONJ	['T1.3']
99	drain	drain	NOUN	['T1.3']

9	eggs	egg	NOUN	['T1.3']
10	and	and	CCONJ	['T1.3']
11	beer	beer	NOUN	['T1.3']
16	flour	flour	NOUN	['T1.3']
17	and	and	CCONJ	['T1.3']
18	salt	salt	NOUN	['T1.3']
92	paper	paper	NOUN	['B4/B5']
93	towels	towel	NOUN	['B4/B5']

3	oil	oil	NOUN	['T1.3']
4	and	and	CCONJ	['T1.3']
5	butter	butter	NOUN	['T1.3']
44	cheese	cheese	NOUN	['T1.3']
45	and	and	CCONJ	['T1.3']
46	milk	milk	NOUN	['T1.3']
50	salt	salt	NOUN	['T1.3']
51	and	and	CCONJ	['T1.3']
52	pepper	pepper	NOUN	['T1.3']
58	asparagus	asparagus	NOUN	['T1.3']
59	and	and	CCONJ	['T1.3']
60	cook	cook	NOUN	['T1.3']

1	Combine	Combine	PROPN	['T1.3']
2	banana	banana	NOUN	['T1.3']
27	ice	ice	NOUN	['T1.3']
28	and	and	CCONJ	['T1.3']
29	pour	pour	NOUN	['T1.3']

2	cocoa	cocoa	NOUN	['F1']
3	powder	powder	NOUN	['F1']
17	brown	brown	ADJ	['F1']
18	sugar	sugar	NOUN	['F1']
20	baking	bake	VERB	['F1']
21	soda	soda	NOUN	['F1']
23	baking	bake	VERB	['F1']
24	powder	powder	NOUN	['F1']
40	center	center	NOUN	['Df/A5.1+++mfnc']
41	of	of	ADP	['Df/A5.1+++mfnc']
42	the	the	DET	['Df/A5.1+++mfnc']
43	bowl	bowl	NOUN	['Df/A5.1+++mfnc']
64	center	center	NOUN	['Df/A5.1+++mfnc']
65	of	of	ADP	['Df/A5.1+++mfnc']
66	the	the	DET	['Df/A5.1+++mfnc']
67	well	well	NOUN	['Df/A5.1+++mfnc']
93	griddle	griddle	NOUN	['T1.3']
94	and	and	CCONJ	['T1.3']
95	cook	cook	NOUN	['T1.3']
113	on	on	ADP	['Df']
114	the	the	DET	['Df']
115	other	other	ADJ	['Df']
116	side	side	NOUN	['Df']

9	vanilla	vanilla	NOUN	['T1.3']
10	and	and	CCONJ	['T1.3']
11	salt	salt	NOUN	['T1.3']
32	on	on	ADP	['S8+']
33	each	each	DET	['S8+']
34	side	side	NOUN	['S8+']
44	both	both	DET	['N5.1+']
45	sides	side	NOUN	['N5.1+']

59	edges	edge	NOUN	['Df/A5.1+++mfnc']
60	of	of	ADP	['Df/A5.1+++mfnc']
61	the	the	DET	['Df/A5.1+++mfnc']
62	skillet	skillet	NOUN	['Df/A5.1+++mfnc']

62	jalapeno	jalapeno	PROPN	['T1.3']
63	pepper	pepper	NOUN	['T1.3']
66	tomatoes	tomato	NOUN	['T1.3']
67	and	and	CCONJ	['T1.3']
68	potatoes	potato	NOUN	['T1.3']
82	salt	salt	NOUN	['T1.3']
83	and	and	CCONJ	['T1.3']
84	pepper	pepper	NOUN	['T1.3']
151	beef	beef	NOUN	['T1.3']
152	and	and	CCONJ	['T1.3']
153	veggie	veggie	NOUN	['T1.3']
154	mixture	mixture	NOUN	['T1.3']
155	and	and	CCONJ	['T1.3']
156	place	place	NOUN	['T1.3']
173	butter	butter	NOUN	['T1.3']
174	and	and	CCONJ	['T1.3']
175	place	place	NOUN	['T1.3']



1	Place	Place	PROPN	['T1.3']
2	mango	mango	NOUN	['T1.3']
6	orange	orange	NOUN	['F2']
7	juice	juice	NOUN	['F2']


13	matcha	matcha	PROPN	['Z1mf', 'T1.3']
14	green	green	ADJ	['Z1mf', 'T1.3']

16	pan	pan	NOUN	['T1.3']
17	and	and	CCONJ	['T1.3']
18	cook	cook	NOUN	['T1.3']
34	salt	salt	NOUN	['T1.3']
35	and	and	CCONJ	['T1.3']
36	cayenne	cayenne	NOUN	['T1.3']
73	potato	potato	NOUN	['F1']
74	chips	chip	NOUN	['F1']
75	on	on	ADP	['A1.1.1']
76	a	a	DET	['A1.1.1']
77	plate	plate	NOUN	['A1.1.1']
85	eggs	egg	NOUN	['T1.3']
86	and	and	CCONJ	['T1.3']
87	chips	chip	NOUN	['T1.3']
89	chorizo	chorizo	NOUN	['T1.3']
90	and	and	CCONJ	['T1.3']
91	top	top	NOUN	['T1.3']
94	cheese	cheese	NOUN	['T1.3']
95	and	and	CCONJ	['T1.3']
96	oregano	oregano	NOUN	['T1.3']

26	baking	bake	VERB	['F1/O2']
27	dish	dish	NOUN	['F1/O2']
43	baking	bake	VERB	['F1/O2']
44	dish	dish	NOUN	['F1/O2']
97	milk	milk	NOUN	['T1.3']
98	and	and	CCONJ	['T1.3']
99	egg	egg	NOUN	['T1.3']
112	both	both	DET	['N5.1+']
113	sides	side	NOUN	['N5.1+']
144	baking	bake	VERB	['F1/O2']
145	dish	dish	NOUN	['F1/O2']
172	golden	golden	ADJ	['T1.3']
173	brown	brown	PROPN	['T1.3']
179	baking	bake	VERB	['F1/O2']
180	dish	dish	NOUN	['F1/O2']

1	Combine	Combine	PROPN	['T1.3']
2	water	water	NOUN	['T1.3']
6	cinnamon	cinnamon	PROPN	['Z1mf', 'Z3c']
7	stick	stick	PROPN	['Z1mf', 'Z3c']
21	heat	heat	NOUN	['T1.3']
22	and	and	CCONJ	['T1.3']
23	simmer	simmer	NOUN	['T1.3']
44	discard	discard	ADJ	['T1.3']
45	cinnamon	cinnamon	PROPN	['T1.3']
54	chia	chia	PROPN	['T1.3']
55	seeds	seed	NOUN	['T1.3']

1	Pour	Pour	PROPN	['T1.3']
2	cup	cup	NOUN	['T1.3']

11	Wrap	Wrap	PROPN	['Z1mf', 'Z3c']
12	tortillas	tortillas	PROPN	['Z1mf', 'Z3c']
20	preheated	preheated	ADJ	['T1.3']
21	oven	oven	PROPN	['T1.3']
23	Cook	Cook	PROPN	['T1.3']
24	bacon	bacon	NOUN	['T1.3']
48	bacon	bacon	PROPN	['Z1mf', 'Z3c']
49	grease	grease	PROPN	['Z1mf', 'Z3c']
66	eggs	egg	NOUN	['T1.3']
67	and	and	CCONJ	['T1.3']
68	egg	egg	NOUN	['T1.3']
104	Cheddar	Cheddar	PROPN	['T1.3']
105	cheese	cheese	NOUN	['T1.3']
124	half	half	NOUN	['Df/A5.1+++mfnc']
125	of	of	ADP	['Df/A5.1+++mfnc']
126	the	the	DET	['Df/A5.1+++mfnc']
127	eggs	egg	NOUN	['Df/A5.1+++mfnc']
129	tablespoon	tablespoon	NOUN	['Z2', 'Z3c']
130	of	of	ADP	['Z2', 'Z3c']
131	salsa	salsa	PROPN	['Z2', 'Z3c']

1	Combine	Combine	PROPN	['T1.3']
2	oats	oat	NOUN	['T1.3']
39	heat	heat	NOUN	['T1.3']
40	and	and	CCONJ	['T1.3']
41	simmer	simmer	NOUN	['T1.3']

3	whites	white	NOUN	['T1.3']
4	and	and	CCONJ	['T1.3']
5	paprika	paprika	NOUN	['T1.3']
12	olive	olive	NOUN	['F1']
13	oil	oil	NOUN	['F1']
36	egg	egg	NOUN	['F1']
37	whites	white	NOUN	['F1']
53	on	on	ADP	['S7.1+', 'M6', 'N5++']
54	top	top	NOUN	['S7.1+', 'M6', 'N5++']
67	in	in	ADP	['A2.1+']
68	half	half	NOUN	['A2.1+']

2	cream	cream	NOUN	['F1']
3	cheese	cheese	NOUN	['F1']
36	heat	heat	NOUN	['T1.3']
37	and	and	CCONJ	['T1.3']
38	grease	grease	NOUN	['T1.3']

39	mix	mix	NOUN	['T1.3']
40	and	and	CCONJ	['T1.3']
41	water	water	NOUN	['T1.3']
61	on	on	ADP	['S7.1+', 'M6', 'N5++']
62	top	top	NOUN	['S7.1+', 'M6', 'N5++']

14	olive	olive	NOUN	['F1']
15	oil	oil	NOUN	['F1']
31	onion	onion	NOUN	['T1.3']
32	and	and	CCONJ	['T1.3']
33	garlic	garlic	NOUN	['T1.3']
110	preheated	preheated	ADJ	['T1.3']
111	oven	oven	PROPN	['T1.3']
132	olive	olive	NOUN	['F1']
133	oil	oil	NOUN	['F1']
160	at	at	ADP	['T1.1.2']
161	a	a	DET	['T1.1.2']
162	time	time	NOUN	['T1.1.2']
165	golden	golden	ADJ	['T1.3']
166	brown	brown	PROPN	['T1.3']
182	paper	paper	NOUN	['B4/B5']
183	towels	towel	NOUN	['B4/B5']

29	paper	paper	NOUN	['B4/B5']
30	towels	towel	NOUN	['B4/B5']
52	of	of	ADP	['N6+', 'T1.2']
53	a	a	DET	['N6+', 'T1.2']
54	x	x	NOUN	['N6+', 'T1.2']
58	dish	dish	NOUN	['T1.3']
59	and	and	CCONJ	['T1.3']
60	arrange	arrange	NOUN	['T1.3']
73	on	on	ADP	['S7.1+', 'M6', 'N5++']
74	top	top	NOUN	['S7.1+', 'M6', 'N5++']
99	brown	brown	ADJ	['F1']
100	sugar	sugar	NOUN	['F1']
115	bacon	bacon	NOUN	['T1.3']
116	and	and	CCONJ	['T1.3']
117	top	top	NOUN	['T1.3']
136	brown	brown	ADJ	['F1']
137	sugar	sugar	NOUN	['F1']
152	baking	bake	VERB	['F1/O2']
153	dish	dish	NOUN	['F1/O2']
159	over	over	ADP	['N5.2+']
160	the	the	DET	['N5.2+']
161	top	top	NOUN	['N5.2+']

1	Blend	Blend	PROPN	['T1.3']
2	water	water	NOUN	['T1.3']

12	baking	bake	VERB	['F1/O2']
13	sheets	sheet	NOUN	['F1/O2']
22	Combine	Combine	PROPN	['T1.3']
23	oats	oat	NOUN	['T1.3']
28	sunflower	sunflower	NOUN	['L3']
29	seeds	seed	NOUN	['L3']
40	syrup	syrup	NOUN	['T1.3']
41	and	and	CCONJ	['T1.3']
42	oil	oil	NOUN	['T1.3']
55	baking	baking	NOUN	['F1/O2']
56	sheets	sheet	NOUN	['F1/O2']
67	baking	bake	VERB	['F1/O2']
68	sheets	sheet	NOUN	['F1/O2']
93	baking	bake	VERB	['F1/O2']
94	sheets	sheet	NOUN	['F1/O2']

12	egg	egg	NOUN	['F1']
13	white	white	NOUN	['F1']
42	inch	inch	NOUN	['F1']
43	pie	pie	NOUN	['F1']
46	Brush	Brush	PROPN	['T1.3']
47	egg	egg	NOUN	['T1.3']
52	edges	edge	NOUN	['T1.3']
53	and	and	CCONJ	['T1.3']
54	inside	inside	NOUN	['T1.3']
66	sides	side	NOUN	['Df/A5.1+++mfnc']
67	of	of	ADP	['Df/A5.1+++mfnc']
68	the	the	DET	['Df/A5.1+++mfnc']
69	crust	crust	NOUN	['Df/A5.1+++mfnc']
74	Bake	Bake	PROPN	['T1.3']
75	crust	crust	NOUN	['T1.3']
83	white	white	PROPN	['T1.3']
84	glaze	glaze	NOUN	['T1.3']
110	eggs	egg	NOUN	['T1.3']
111	and	and	CCONJ	['T1.3']
112	milk	milk	NOUN	['T1.3']
136	mushrooms	mushroom	NOUN	['T1.3']
137	and	and	CCONJ	['T1.3']
138	onion	onion	NOUN	['T1.3']
153	black	black	ADJ	['F1']
154	pepper	pepper	NOUN	['F1']
185	eggs	egg	NOUN	['T1.3']
186	and	and	CCONJ	['T1.3']
187	milk	milk	NOUN	['T1.3']
191	cup	cup	NOUN	['Z2', 'Z3c']
192	of	of	ADP	['Z2', 'Z3c']
193	white	white	PROPN	['Z2', 'Z3c']
194	Cheddar	Cheddar	PROPN	['T1.3']
195	cheese	cheese	NOUN	['T1.3']
219	on	on	ADP	['S7.1+', 'M6', 'N5++']
220	top	top	NOUN	['S7.1+', 'M6', 'N5++']
228	cup	cup	PROPN	['Z1mf', 'Z3c']
229	white	white	PROPN	['Z1mf', 'Z3c']
230	Cheddar	Cheddar	PROPN	['Z1mf', 'Z3c']
242	baking	bake	VERB	['F1/O2']
243	sheet	sheet	NOUN	['F1/O2']
260	middle	middle	NOUN	['Df/A5.1+++mfnc']
261	of	of	ADP	['Df/A5.1+++mfnc']
262	the	the	DET	['Df/A5.1+++mfnc']
263	quiche	quiche	NOUN	['Df/A5.1+++mfnc']
278	baking	baking	NOUN	['F1/O2']
279	sheet	sheet	NOUN	['F1/O2']

14	baking	bake	VERB	['F1/O2']
15	sheet	sheet	NOUN	['F1/O2']
21	pumpkin	pumpkin	NOUN	['L3']
22	seeds	seed	NOUN	['L3']
38	pumpkin	pumpkin	NOUN	['Z2']
39	pie	pie	NOUN	['Z2']
40	spice	spice	PROPN	['Z2']
60	baking	baking	NOUN	['F1/O2']
61	sheet	sheet	NOUN	['F1/O2']
66	preheated	preheated	ADJ	['T1.3']
67	oven	oven	PROPN	['T1.3']

3	whites	white	NOUN	['T1.3']
4	and	and	CCONJ	['T1.3']
5	eggs	egg	NOUN	['T1.3']
112	Mix	mix	VERB	['A5.4+']
113	everything	everything	PRON	['A5.4+']
125	each	each	DET	['N6+']
126	tortilla	tortilla	NOUN	['N6+']
131	of	of	ADP	['N6+', 'T1.2']
132	a	a	DET	['N6+', 'T1.2']
133	tortilla	tortilla	NOUN	['N6+', 'T1.2']

56	black	black	ADJ	['F1']
57	pepper	pepper	NOUN	['F1']
77	Gouda	Gouda	PROPN	['T1.3']
78	cheese	cheese	NOUN	['T1.3']
85	preheated	preheated	ADJ	['T1.3']
86	oven	oven	PROPN	['T1.3']

1	Combine	Combine	PROPN	['Z1mf', 'T1.3']
2	kefir	kefir	ADJ	['Z1mf', 'T1.3']


1	Combine	Combine	PROPN	['Z1mf', 'T1.3']
2	quinoa	quinoa	ADJ	['Z1mf', 'T1.3']
5	tapioca	tapioca	PROPN	['T1.3']
6	flour	flour	NOUN	['T1.3']
9	flax	flax	NOUN	['L3']
10	seeds	seed	NOUN	['L3']
12	baking	bake	VERB	['F1']
13	powder	powder	NOUN	['F1']
23	baking	bake	VERB	['F1']
24	soda	soda	NOUN	['F1']
27	xanthan	xanthan	PROPN	['Z1mf', 'Z3c']
28	gum	gum	PROPN	['Z1mf', 'Z3c']
35	water	water	NOUN	['T1.3']
36	and	and	CCONJ	['T1.3']
37	egg	egg	NOUN	['T1.3']
79	skillet	skillet	NOUN	['T1.3']
80	and	and	CCONJ	['T1.3']
81	cook	cook	NOUN	['T1.3']
99	on	on	ADP	['Df']
100	the	the	DET	['Df']
101	other	other	ADJ	['Df']
102	side	side	NOUN	['Df']

21	in	in	ADP	['A2.1+']
22	half	half	NOUN	['A2.1+']
46	meat	meat	NOUN	['T1.3']
47	and	and	CCONJ	['T1.3']
48	mushrooms	mushroom	NOUN	['T1.3']
84	cheese	cheese	NOUN	['T1.3']
85	and	and	CCONJ	['T1.3']
86	salt	salt	NOUN	['T1.3']


1	Grease	grease	NOUN	['T1.3']
2	and	and	CCONJ	['T1.3']
3	flour	flour	NOUN	['T1.3']

47	sunflower	sunflower	NOUN	['L3']
48	seeds	seed	NOUN	['L3']
61	brown	brown	ADJ	['F1']
62	sugar	sugar	NOUN	['F1']
66	water	water	NOUN	['T1.3']
67	and	and	CCONJ	['T1.3']
68	salt	salt	NOUN	['T1.3']
75	oat	oat	NOUN	['T1.3']
76	and	and	CCONJ	['T1.3']
77	nut	nut	NOUN	['T1.3']
111	hour	hour	NOUN	['T1.3']
112	and	and	CCONJ	['T1.3']
113	minutes	minute	NOUN	['T1.3']
116	preheated	preheated	ADJ	['T1.3']
117	oven	oven	PROPN	['T1.3']

16	baking	bake	VERB	['F1/O2']
17	dish	dish	NOUN	['F1/O2']
63	Cheddar	Cheddar	PROPN	['T1.3']
64	cheese	cheese	NOUN	['T1.3']
71	black	black	ADJ	['F1']
72	pepper	pepper	NOUN	['F1']
98	baking	baking	NOUN	['F1/O2']
99	dish	dish	NOUN	['F1/O2']

27	persimmon	persimmon	PROPN	['T1.3']
28	pulp	pulp	NOUN	['T1.3']
30	baking	bake	VERB	['F1']
31	soda	soda	NOUN	['F1']
67	pulp	pulp	NOUN	['T1.3']
68	and	and	CCONJ	['T1.3']
69	water	water	NOUN	['T1.3']
86	each	each	DET	['N6+']
87	pan	pan	NOUN	['N6+']
96	preheated	preheated	ADJ	['T1.3']
97	oven	oven	PROPN	['T1.3']

16	baking	baking	NOUN	['F1/O2']
17	dish	dish	NOUN	['F1/O2']
42	pepper	pepper	NOUN	['T1.3']
43	and	and	CCONJ	['T1.3']
44	garlic	garlic	NOUN	['T1.3']
66	eggs	egg	NOUN	['T1.3']
67	and	and	CCONJ	['T1.3']
68	cream	cream	NOUN	['T1.3']
72	cream	cream	NOUN	['F1']
73	cheese	cheese	NOUN	['F1']
86	salt	salt	NOUN	['T1.3']
87	and	and	CCONJ	['T1.3']
88	pepper	pepper	NOUN	['T1.3']
96	baking	baking	NOUN	['F1/O2']
97	dish	dish	NOUN	['F1/O2']

16	baking	baking	NOUN	['F1/O2']
17	dish	dish	NOUN	['F1/O2']
26	baking	baking	NOUN	['F1/O2']
27	dish	dish	NOUN	['F1/O2']
29	Sprinkle	Sprinkle	PROPN	['Z1mf', 'Z3c']
30	Cheddar	Cheddar	PROPN	['Z1mf', 'Z3c']
31	cheese	cheese	NOUN	['T1.3']
32	and	and	CCONJ	['T1.3']
33	ham	ham	NOUN	['T1.3']
59	baking	bake	VERB	['F1/O2']
60	dish	dish	NOUN	['F1/O2']
74	foil	foil	NOUN	['T1.3']
75	and	and	CCONJ	['T1.3']
76	bake	bake	NOUN	['T1.3']

3	apricot	apricot	PROPN	['Z1mf', 'Z3c']
4	nectar	nectar	PROPN	['Z1mf', 'Z3c']
12	orange	orange	PROPN	['T1.3']
13	juice	juice	NOUN	['T1.3']

41	bananas	banana	NOUN	['T1.3']
42	and	and	CCONJ	['T1.3']
43	sugar	sugar	NOUN	['T1.3']
75	baking	bake	VERB	['F1']
76	powder	powder	NOUN	['F1']
98	bananas	banana	NOUN	['T1.3']
99	and	and	CCONJ	['T1.3']
100	walnuts	walnut	NOUN	['T1.3']
105	prepared	prepared	ADJ	['T1.3']
106	loaf	loaf	PROPN	['T1.3']
135	cinnamon	cinnamon	PROPN	['T1.3']
136	sugar	sugar	NOUN	['T1.3']
137	over	over	ADP	['N5.2+']
138	the	the	DET	['N5.2+']
139	top	top	NOUN	['N5.2+']
154	on	on	ADP	['S7.1+', 'M6', 'N5++']
155	top	top	NOUN	['S7.1+', 'M6', 'N5++']
162	hour	hour	NOUN	['T1.3']
163	and	and	CCONJ	['T1.3']
164	minutes	minute	NOUN	['T1.3']

1	Refrigerate	Refrigerate	PROPN	['T1.3']
2	coffee	coffee	NOUN	['T1.3']
18	extract	extract	NOUN	['T1.3']
19	and	and	CCONJ	['T1.3']
20	sugar	sugar	NOUN	['T1.3']
49	cream	cream	NOUN	['T1.3']
50	and	and	CCONJ	['T1.3']
51	sugar	sugar	NOUN	['T1.3']

18	mix	mix	NOUN	['T1.3']
19	and	and	CCONJ	['T1.3']
20	flax	flax	NOUN	['T1.3']
35	milk	milk	NOUN	['T1.3']
36	and	and	CCONJ	['T1.3']
37	eggs	egg	NOUN	['T1.3']
85	on	on	ADP	['Df']
86	the	the	DET	['Df']
87	other	other	ADJ	['Df']
88	side	side	NOUN	['Df']

11	baking	bake	VERB	['F1']
12	powder	powder	NOUN	['F1']
73	on	on	ADP	['S7.1+', 'M6', 'N5++']
74	top	top	NOUN	['S7.1+', 'M6', 'N5++']

14	baking	baking	NOUN	['F1/O2']
15	sheet	sheet	NOUN	['F1/O2']
18	each	each	DET	['N6+']
19	tube	tube	NOUN	['N6+']
30	Place	place	NOUN	['M7']
31	side	side	NOUN	['M7']
38	baking	baking	NOUN	['F1/O2']
39	sheet	sheet	NOUN	['F1/O2']
45	press	press	NOUN	['T1.3']
46	and	and	CCONJ	['T1.3']
47	seal	seal	NOUN	['T1.3']
48	seams	seam	NOUN	['T1.3']
49	and	and	CCONJ	['T1.3']
50	perforations	perforation	NOUN	['T1.3']
62	cream	cream	NOUN	['F1']
63	cheese	cheese	NOUN	['F1']
80	egg	egg	NOUN	['F1']
81	yolk	yolk	NOUN	['F1']
91	cream	cream	NOUN	['F1']
